id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.195,49198,185.244.25.235,6667,tcp,,3.129217,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49198,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49200,185.244.25.235,6667,tcp,,3.12747,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49200,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49122,185.244.25.235,6667,tcp,irc,4.083416,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49216,185.244.25.235,6667,tcp,irc,1.016172,60.0,124.0,RSTR,0,ShAdfDr,5,328,4,328,Malicious
192.168.1.195,49218,185.244.25.235,6667,tcp,irc,1.01842,60.0,124.0,RSTR,0,ShAdfDr,5,328,4,328,Malicious
192.168.1.195,49232,185.244.25.235,6667,tcp,,3.157953,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.002745,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49232,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49234,185.244.25.235,6667,tcp,,3.154717,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49132,185.244.25.235,6667,tcp,irc,2.150024,75.0,243.0,S3,0,ShAdDaf,8,499,7,615,Malicious
192.168.1.195,49234,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49236,185.244.25.235,6667,tcp,,3.147708,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49136,185.244.25.235,6667,tcp,irc,1.019934,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49236,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49238,185.244.25.235,6667,tcp,,3.143966,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49238,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49240,185.244.25.235,6667,tcp,,3.141963,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49240,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49242,185.244.25.235,6667,tcp,,3.13996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49148,185.244.25.235,6667,tcp,irc,2.080597,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
192.168.1.195,49242,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49150,185.244.25.235,6667,tcp,irc,1.66157,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
192.168.1.195,49244,185.244.25.235,6667,tcp,,3.137972,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49244,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.001734,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49246,185.244.25.235,6667,tcp,,3.132727,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49246,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49156,185.244.25.235,6667,tcp,irc,1.083387,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49158,185.244.25.235,6667,tcp,irc,4.221601,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
192.168.1.195,49252,185.244.25.235,6667,tcp,,3.130481,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49252,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49254,185.244.25.235,6667,tcp,,3.128209,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49254,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49260,185.244.25.235,6667,tcp,,3.128457,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49260,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,89.221.210.188,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,147.231.100.5,123,udp,,0.001482,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49272,185.244.25.235,6667,tcp,,3.143209,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49278,185.244.25.235,6667,tcp,,3.102733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49278,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49286,185.244.25.235,6667,tcp,,3.108978,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49286,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49288,185.244.25.235,6667,tcp,,3.099733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49182,185.244.25.235,6667,tcp,irc,0.959951,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49288,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49290,185.244.25.235,6667,tcp,,3.097997,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49290,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49292,185.244.25.235,6667,tcp,,3.083488,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49292,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.001498,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49296,185.244.25.235,6667,tcp,,3.114245,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49188,185.244.25.235,6667,tcp,irc,1.280022,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
192.168.1.195,49190,185.244.25.235,6667,tcp,irc,2.12779,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
192.168.1.195,49192,185.244.25.235,6667,tcp,irc,4.185616,75.0,243.0,S3,0,ShAdDaft,10,631,7,615,Malicious
192.168.1.195,49296,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49298,185.244.25.235,6667,tcp,,3.112482,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49298,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49300,185.244.25.235,6667,tcp,,3.110483,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49300,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49302,185.244.25.235,6667,tcp,,3.108479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49302,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,81.2.248.189,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,49314,185.244.25.235,6667,tcp,,3.133715,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49202,185.244.25.235,6667,tcp,irc,4.081429,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
192.168.1.195,49204,185.244.25.235,6667,tcp,irc,4.085419,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49206,185.244.25.235,6667,tcp,irc,2.140532,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49316,185.244.25.235,6667,tcp,,3.114725,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49208,185.244.25.235,6667,tcp,irc,4.085218,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.081217,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49210,185.244.25.235,6667,tcp,irc,2.037089,75.0,243.0,S3,0,ShAdDaft,9,571,6,563,Malicious
192.168.1.195,49316,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49214,185.244.25.235,6667,tcp,irc,1.102622,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49212,185.244.25.235,6667,tcp,irc,2.079816,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
192.168.1.195,49318,185.244.25.235,6667,tcp,,3.112737,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49220,185.244.25.235,6667,tcp,irc,4.076679,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49318,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49222,185.244.25.235,6667,tcp,irc,4.081939,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
192.168.1.195,49224,185.244.25.235,6667,tcp,irc,2.081064,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
192.168.1.195,49322,185.244.25.235,6667,tcp,,3.113975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49228,185.244.25.235,6667,tcp,irc,1.10512,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49226,185.244.25.235,6667,tcp,irc,2.083064,74.0,242.0,S3,0,ShAdDaf,8,506,6,562,Malicious
192.168.1.195,49230,185.244.25.235,6667,tcp,irc,4.255575,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
192.168.1.195,49322,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49324,185.244.25.235,6667,tcp,,3.112231,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49324,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49334,185.244.25.235,6667,tcp,,3.153709,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49336,185.244.25.235,6667,tcp,,3.095737,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49336,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49338,185.244.25.235,6667,tcp,,3.093742,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.033979,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49338,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49342,185.244.25.235,6667,tcp,,3.153453,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49342,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49344,185.244.25.235,6667,tcp,,3.151455,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49344,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49346,185.244.25.235,6667,tcp,,3.146449,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49346,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49248,185.244.25.235,6667,tcp,irc,4.10065,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
192.168.1.195,49348,185.244.25.235,6667,tcp,,3.144467,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49250,185.244.25.235,6667,tcp,irc,1.104115,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49348,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49360,185.244.25.235,6667,tcp,,3.100988,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49256,185.244.25.235,6667,tcp,irc,5.10608,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.003735,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49258,185.244.25.235,6667,tcp,irc,4.094684,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49360,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49362,185.244.25.235,6667,tcp,,3.098996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49362,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49264,185.244.25.235,6667,tcp,irc,1.086383,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49262,185.244.25.235,6667,tcp,irc,2.146277,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49364,185.244.25.235,6667,tcp,,3.095724,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49266,185.244.25.235,6667,tcp,irc,4.088919,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49268,185.244.25.235,6667,tcp,irc,2.087063,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
192.168.1.195,49364,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49270,185.244.25.235,6667,tcp,irc,2.079572,74.0,242.0,S3,0,ShAdDaf,8,506,6,562,Malicious
192.168.1.195,49366,185.244.25.235,6667,tcp,,3.090487,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49272,185.244.25.235,6667,tcp,irc,1.11986,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
192.168.1.195,49366,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49274,185.244.25.235,6667,tcp,irc,2.17976,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49276,185.244.25.235,6667,tcp,irc,2.125037,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49368,185.244.25.235,6667,tcp,,3.088493,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49368,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49280,185.244.25.235,6667,tcp,irc,4.100904,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49372,185.244.25.235,6667,tcp,,3.108483,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49282,185.244.25.235,6667,tcp,irc,1.103873,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49284,185.244.25.235,6667,tcp,irc,1.087384,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
192.168.1.195,49374,185.244.25.235,6667,tcp,,3.119224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.002498,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49374,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49376,185.244.25.235,6667,tcp,,3.117461,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49376,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49378,185.244.25.235,6667,tcp,,3.114224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49378,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49386,185.244.25.235,6667,tcp,,3.089758,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49294,185.244.25.235,6667,tcp,irc,4.091658,75.0,234.0,S3,0,ShAdDaf,11,671,7,606,Malicious
192.168.1.195,49386,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49400,185.244.25.235,6667,tcp,,3.14246,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49400,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49402,185.244.25.235,6667,tcp,,3.135205,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49402,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.037494,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49404,185.244.25.235,6667,tcp,,3.132727,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49304,185.244.25.235,6667,tcp,irc,2.040333,75.0,243.0,S3,0,ShAdDaft,9,571,6,563,Malicious
192.168.1.195,49306,185.244.25.235,6667,tcp,irc,1.095638,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49404,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49406,185.244.25.235,6667,tcp,,3.13096,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49308,185.244.25.235,6667,tcp,irc,4.080925,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49312,185.244.25.235,6667,tcp,irc,1.078645,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
192.168.1.195,49310,185.244.25.235,6667,tcp,irc,1.079636,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49406,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49314,185.244.25.235,6667,tcp,irc,1.649824,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
192.168.1.195,49412,185.244.25.235,6667,tcp,,3.101732,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49412,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49414,185.244.25.235,6667,tcp,,3.099498,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49414,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49320,185.244.25.235,6667,tcp,irc,1.080635,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49416,185.244.25.235,6667,tcp,,3.097485,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,195.113.144.201,123,udp,,10.001531,288.0,288.0,SF,0,Dd,6,456,6,456,Benign
192.168.1.195,49422,185.244.25.235,6667,tcp,,3.12772,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.001743,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49326,185.244.25.235,6667,tcp,irc,4.100158,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
192.168.1.195,49328,185.244.25.235,6667,tcp,irc,2.157772,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49332,185.244.25.235,6667,tcp,irc,1.116864,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
192.168.1.195,49330,185.244.25.235,6667,tcp,irc,1.082145,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49428,185.244.25.235,6667,tcp,,3.089996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49334,185.244.25.235,6667,tcp,irc,1.349984,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
192.168.1.195,49428,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49430,185.244.25.235,6667,tcp,,3.087981,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49430,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49432,185.244.25.235,6667,tcp,,3.084741,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49432,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49340,185.244.25.235,6667,tcp,irc,4.221855,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
192.168.1.195,49436,185.244.25.235,6667,tcp,,3.085008,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49436,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49438,185.244.25.235,6667,tcp,,3.082239,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49442,185.244.25.235,6667,tcp,,3.120971,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.001248,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49442,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49444,185.244.25.235,6667,tcp,,3.119213,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49444,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49446,185.244.25.235,6667,tcp,,3.117225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49350,185.244.25.235,6667,tcp,irc,4.079918,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49352,185.244.25.235,6667,tcp,irc,4.09192,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49354,185.244.25.235,6667,tcp,irc,2.159022,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49356,185.244.25.235,6667,tcp,irc,2.137033,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49358,185.244.25.235,6667,tcp,irc,2.199004,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
192.168.1.195,49450,185.244.25.235,6667,tcp,,3.101733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49450,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49454,185.244.25.235,6667,tcp,,3.135713,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49456,185.244.25.235,6667,tcp,,3.14271,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49456,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49458,185.244.25.235,6667,tcp,,3.135464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49458,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.011991,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49460,185.244.25.235,6667,tcp,,3.133471,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49460,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49462,185.244.25.235,6667,tcp,,3.131481,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49370,185.244.25.235,6667,tcp,irc,4.116656,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
192.168.1.195,49462,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49372,185.244.25.235,6667,tcp,irc,0.919973,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49464,185.244.25.235,6667,tcp,,3.129466,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49464,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49466,185.244.25.235,6667,tcp,,3.127731,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49466,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49468,185.244.25.235,6667,tcp,,3.125723,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49468,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49470,185.244.25.235,6667,tcp,,3.123975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49380,185.244.25.235,6667,tcp,irc,2.082311,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
192.168.1.195,49382,185.244.25.235,6667,tcp,irc,2.098553,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
192.168.1.195,123,81.2.254.224,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,49384,185.244.25.235,6667,tcp,irc,1.094893,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49470,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49472,185.244.25.235,6667,tcp,,3.120234,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49388,185.244.25.235,6667,tcp,irc,1.087874,75.0,243.0,S3,0,ShAdDaf,8,499,6,563,Malicious
192.168.1.195,49390,185.244.25.235,6667,tcp,irc,2.106301,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
192.168.1.195,49472,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,147.231.100.5,123,udp,,0.187868,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,49392,185.244.25.235,6667,tcp,irc,1.084634,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49394,185.244.25.235,6667,tcp,irc,2.087572,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
192.168.1.195,49474,185.244.25.235,6667,tcp,,3.118235,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49396,185.244.25.235,6667,tcp,irc,1.036911,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
192.168.1.195,49398,185.244.25.235,6667,tcp,irc,1.08714,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
192.168.1.195,49474,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49476,185.244.25.235,6667,tcp,,3.116225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49476,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49478,185.244.25.235,6667,tcp,,3.114465,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49478,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49480,185.244.25.235,6667,tcp,,3.112476,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49480,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,49482,185.244.25.235,6667,tcp,,3.110722,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,49408,185.244.25.235,6667,tcp,irc,4.104396,75.0,243.0,S3,0,ShAdDaft,11,683,6,563,Malicious
192.168.1.195,49410,185.244.25.235,6667,tcp,irc,1.078172,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
